"","departure_airport","departure_city","departure_country","lon_departure","lat_departure","arrival_airport","arrival_city","arrival_country","lon_arrival","lat_arrival","airline","airline_country","active_airline","distance_km","domestic_flight","origen_eur","destino_eur"
"42965","Dusseldorf","Duesseldorf","Germany",7.277,51.482,"Barajas","Madrid","Spain",-3.278,40.822,"Scandinavian Airlines System","Sweden",1,1434,0,"YES","YES"
"42967","Edinburgh","Edinburgh","United Kingdom",-2.955,56.583,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,989,0,"YES","YES"
"42973","Fiumicino","Rome","Italy",12.417,42.34,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,2016,0,"YES","YES"
"42974","Fiumicino","Rome","Italy",12.417,42.34,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1522,0,"YES","YES"
"42975","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1270,0,"YES","YES"
"42976","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Barcelona","Barcelona","Spain",2.13,41.495,"Scandinavian Airlines System","Sweden",1,1085,0,"YES","YES"
"42978","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Billund","Billund","Denmark",9.252,56.233,"Scandinavian Airlines System","Sweden",1,688,0,"YES","YES"
"42979","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,721,0,"YES","YES"
"42980","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Firenze","Firenze","Italy",11.341,44.349,"Scandinavian Airlines System","Sweden",1,659,0,"YES","YES"
"42981","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,925,0,"YES","YES"
"42982","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Scandinavian Airlines System","Sweden",1,1565,0,"YES","YES"
"42985","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Sofia","Sofia","Bulgaria",23.676,43.158,"Scandinavian Airlines System","Sweden",1,1359,0,"YES","YES"
"42987","Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Schwechat","Vienna","Austria",16.949,48.183,"Scandinavian Airlines System","Sweden",1,620,0,"YES","YES"
"42988","Lech Walesa","Gdansk","Poland",18.777,54.629,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,607,0,"YES","YES"
"42989","Lech Walesa","Gdansk","Poland",18.777,54.629,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,391,0,"YES","YES"
"42991","Glasgow","Glasgow","United Kingdom",-4.056,56.453,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1057,0,"YES","YES"
"42992","Landvetter","Gothenborg","Sweden",12.466,58.104,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,410,1,"YES","YES"
"42993","Landvetter","Gothenborg","Sweden",12.466,58.104,"Birmingham","Birmingham","United Kingdom",-1.581,52.756,"Scandinavian Airlines System","Sweden",1,1064,0,"YES","YES"
"42994","Landvetter","Gothenborg","Sweden",12.466,58.104,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,233,0,"YES","YES"
"42995","Landvetter","Gothenborg","Sweden",12.466,58.104,"Dusseldorf","Duesseldorf","Germany",7.277,51.482,"Scandinavian Airlines System","Sweden",1,807,0,"YES","YES"
"42996","Landvetter","Gothenborg","Sweden",12.466,58.104,"Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Scandinavian Airlines System","Sweden",1,925,0,"YES","YES"
"42997","Landvetter","Gothenborg","Sweden",12.466,58.104,"Heathrow","London","United Kingdom",-0.103,51.795,"Scandinavian Airlines System","Sweden",1,1062,0,"YES","YES"
"42998","Landvetter","Gothenborg","Sweden",12.466,58.104,"Kallax","Lulea","Sweden",22.203,65.906,"Scandinavian Airlines System","Sweden",1,1002,1,"YES","YES"
"42999","Landvetter","Gothenborg","Sweden",12.466,58.104,"Saint Exupery","Lyon","France",5.151,46.21,"Scandinavian Airlines System","Sweden",1,1411,0,"YES","YES"
"43000","Landvetter","Gothenborg","Sweden",12.466,58.104,"Manchester","Manchester","United Kingdom",-1.792,53.589,"Scandinavian Airlines System","Sweden",1,1019,0,"YES","YES"
"43001","Landvetter","Gothenborg","Sweden",12.466,58.104,"Franz Josef Strauss","Munich","Germany",12.31,48.589,"Scandinavian Airlines System","Sweden",1,1058,0,"YES","YES"
"43002","Landvetter","Gothenborg","Sweden",12.466,58.104,"Östersund Airport","Östersund","Sweden",14.833,63.324,"Scandinavian Airlines System","Sweden",1,594,1,"YES","YES"
"43004","Landvetter","Gothenborg","Sweden",12.466,58.104,"Ruzyne","Prague","Czech Republic",14.433,50.168,"Scandinavian Airlines System","Sweden",1,891,0,"YES","YES"
"43006","Graz","Graz","Austria",15.732,47.651,"Franz Josef Strauss","Munich","Germany",12.31,48.589,"Scandinavian Airlines System","Sweden",1,274,0,"YES","YES"
"43009","Hannover","Hannover","Germany",10.141,52.768,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,409,0,"YES","YES"
"43010","Hamburg","Hamburg","Germany",10.647,54.05,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,821,0,"YES","YES"
"43011","Hamburg","Hamburg","Germany",10.647,54.05,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,269,0,"YES","YES"
"43015","Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,392,0,"YES","YES"
"43016","Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Scandinavian Airlines System","Sweden",1,1624,0,"YES","YES"
"43017","Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,883,0,"YES","YES"
"43018","Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Scandinavian Airlines System","Sweden",1,1565,0,"YES","YES"
"43019","Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Franz Josef Strauss","Munich","Germany",12.31,48.589,"Scandinavian Airlines System","Sweden",1,1573,0,"YES","YES"
"43030","Kalmar","Kalkmar","Sweden",16.479,57.142,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,348,1,"YES","YES"
"43031","Kiruna","Kiruna","Sweden",20.561,68.369,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,926,1,"YES","YES"
"43037","Heathrow","London","United Kingdom",-0.103,51.795,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1473,0,"YES","YES"
"43039","Heathrow","London","United Kingdom",-0.103,51.795,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,981,0,"YES","YES"
"43040","Heathrow","London","United Kingdom",-0.103,51.795,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,1062,0,"YES","YES"
"43043","Linate","Milan","Italy",9.461,45.741,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1703,0,"YES","YES"
"43044","Ljubljana","Ljubliana","Slovenia",14.762,46.372,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1080,0,"YES","YES"
"43045","Kallax","Lulea","Sweden",22.203,65.906,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,672,1,"YES","YES"
"43046","Kallax","Lulea","Sweden",22.203,65.906,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,1002,1,"YES","YES"
"43048","Luxembourg","Luxemburg","Luxembourg",6.352,50.044,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,802,0,"YES","YES"
"43050","Saint Exupery","Lyon","France",5.151,46.21,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1222,0,"YES","YES"
"43051","Saint Exupery","Lyon","France",5.151,46.21,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,1411,0,"YES","YES"
"43052","Barajas","Madrid","Spain",-3.278,40.822,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,2066,0,"YES","YES"
"43053","Barajas","Madrid","Spain",-3.278,40.822,"Dusseldorf","Duesseldorf","Germany",7.277,51.482,"Scandinavian Airlines System","Sweden",1,1434,0,"YES","YES"
"43054","Manchester","Manchester","United Kingdom",-1.792,53.589,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1423,0,"YES","YES"
"43056","Manchester","Manchester","United Kingdom",-1.792,53.589,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,989,0,"YES","YES"
"43057","Manchester","Manchester","United Kingdom",-1.792,53.589,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,1019,0,"YES","YES"
"43060","Luqa","Malta","Malta",14.795,36.429,"Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Scandinavian Airlines System","Sweden",1,1586,0,"YES","YES"
"43061","Sturup","Malmoe","Sweden",13.619,55.883,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,549,1,"YES","YES"
"43063","Franz Josef Strauss","Munich","Germany",12.31,48.589,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1339,0,"YES","YES"
"43064","Franz Josef Strauss","Munich","Germany",12.31,48.589,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,829,0,"YES","YES"
"43065","Franz Josef Strauss","Munich","Germany",12.31,48.589,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,1058,0,"YES","YES"
"43066","Franz Josef Strauss","Munich","Germany",12.31,48.589,"Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Scandinavian Airlines System","Sweden",1,1573,0,"YES","YES"
"43068","Malpensa","Milano","Italy",9.213,46.051,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,1676,0,"YES","YES"
"43069","Malpensa","Milano","Italy",9.213,46.051,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1141,0,"YES","YES"
"43071","Cote D Azur","Nice","France",7.359,44.097,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1387,0,"YES","YES"
"43076","Östersund Airport","Östersund","Sweden",14.833,63.324,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,409,1,"YES","YES"
"43077","Östersund Airport","Östersund","Sweden",14.833,63.324,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,594,1,"YES","YES"
"43114","Henri Coanda","Bucharest","Romania",26.17,44.953,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1534,0,"YES","YES"
"43120","Palanga Intl","Palanga","Lithuania",21.156,56.622,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,501,0,"YES","YES"
"43122","Son Sant Joan","Palma de Mallorca","Spain",3.212,39.922,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,1931,0,"YES","YES"
"43123","Lawica","Poznan","Poland",17.377,52.701,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,462,0,"YES","YES"
"43124","Ruzyne","Prague","Czech Republic",14.433,50.168,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Scandinavian Airlines System","Sweden",1,891,0,"YES","YES"
"43127","Riga Intl","Riga","Latvia",24.618,57.539,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,450,0,"YES","YES"
"43128","Riga Intl","Riga","Latvia",24.618,57.539,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,720,0,"YES","YES"
"43130","Ronneby","Ronneby","Sweden",15.441,56.444,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,443,1,"YES","YES"
"43131","Sundsvall Harnosand","Sundsvall","Sweden",17.739,62.88,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,313,1,"YES","YES"
"43132","Skelleftea","Skelleftea","Sweden",21.128,65.041,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,566,1,"YES","YES"
"43135","Stuttgart","Stuttgart","Germany",9.369,49.149,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,805,0,"YES","YES"
"43148","Turku","Turku","Finland",22.438,60.856,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,230,0,"YES","YES"
"43149","Turku","Turku","Finland",22.438,60.856,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,762,0,"YES","YES"
"43150","Tallinn","Tallinn-ulemiste International","Estonia",25.388,59.688,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,384,0,"YES","YES"
"43151","Tallinn","Tallinn-ulemiste International","Estonia",25.388,59.688,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,831,0,"YES","YES"
"43153","Tampere Pirkkala","Tampere","Finland",24.007,61.69,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,345,0,"YES","YES"
"43154","Tampere Pirkkala","Tampere","Finland",24.007,61.69,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,886,0,"YES","YES"
"43169","Tegel","Berlin","Germany",13.479,52.932,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,853,0,"YES","YES"
"43170","Tegel","Berlin","Germany",13.479,52.932,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,345,0,"YES","YES"
"43171","Umea","Umea","Sweden",20.471,64.319,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,481,1,"YES","YES"
"43172","Vaasa","Vaasa","Finland",22.27,63.084,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,387,0,"YES","YES"
"43173","Vilnius Intl","Vilnius","Lithuania",25.476,55.056,"Arlanda","Stockholm","Sweden",18.531,60.086,"Scandinavian Airlines System","Sweden",1,695,0,"YES","YES"
"43174","Vilnius Intl","Vilnius","Lithuania",25.476,55.056,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,785,0,"YES","YES"
"43175","Okecie","Warsaw","Poland",21.611,52.276,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,693,0,"YES","YES"
"43176","Strachowice","Wroclaw","Poland",17.476,51.171,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Scandinavian Airlines System","Sweden",1,612,0,"YES","YES"
"43193","Malaga","Malaga","Spain",-4.166,37.124,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,1747,0,"YES","YES"
"43194","Schiphol","Amsterdam","Netherlands",5.273,52.514,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,116,0,"YES","YES"
"43195","Eleftherios Venizelos Intl","Athens","Greece",24.574,38.56,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,2104,0,"YES","YES"
"43197","Barcelona","Barcelona","Spain",2.13,41.495,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,1131,0,"YES","YES"
"43198","Birmingham","Birmingham","United Kingdom",-1.581,52.756,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,457,0,"YES","YES"
"43199","Bilbao","Bilbao","Spain",-2.852,43.501,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,1058,0,"YES","YES"
"43206","Bologna","Bologna","Italy",11.481,44.892,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,885,0,"YES","YES"
"43207","Bromma","Stockholm","Sweden",18.569,59.59,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,1243,0,"YES","YES"
"43209","Bristol","Bristol","United Kingdom",-2.532,51.637,"Brussels Natl","Brussels","Belgium",4.807,51.502,"Brussels Airlines","Belgium",1,507,0,"YES","YES"
"43213","Brussels Natl","Brussels","Belgium",4.807,51.502,"Malaga","Malaga","Spain",-4.166,37.124,"Brussels Airlines","Belgium",1,1747,0,"YES","YES"
"43214","Brussels Natl","Brussels","Belgium",4.807,51.502,"Eleftherios Venizelos Intl","Athens","Greece",24.574,38.56,"Brussels Airlines","Belgium",1,2104,0,"YES","YES"
"43216","Brussels Natl","Brussels","Belgium",4.807,51.502,"Barcelona","Barcelona","Spain",2.13,41.495,"Brussels Airlines","Belgium",1,1131,0,"YES","YES"
"43217","Brussels Natl","Brussels","Belgium",4.807,51.502,"Birmingham","Birmingham","United Kingdom",-1.581,52.756,"Brussels Airlines","Belgium",1,457,0,"YES","YES"
"43218","Brussels Natl","Brussels","Belgium",4.807,51.502,"Bilbao","Bilbao","Spain",-2.852,43.501,"Brussels Airlines","Belgium",1,1058,0,"YES","YES"
"43222","Brussels Natl","Brussels","Belgium",4.807,51.502,"Bologna","Bologna","Italy",11.481,44.892,"Brussels Airlines","Belgium",1,885,0,"YES","YES"
"43223","Brussels Natl","Brussels","Belgium",4.807,51.502,"Bromma","Stockholm","Sweden",18.569,59.59,"Brussels Airlines","Belgium",1,1243,0,"YES","YES"
"43225","Brussels Natl","Brussels","Belgium",4.807,51.502,"Bristol","Bristol","United Kingdom",-2.532,51.637,"Brussels Airlines","Belgium",1,507,0,"YES","YES"
"43227","Brussels Natl","Brussels","Belgium",4.807,51.502,"Ferihegy","Budapest","Hungary",19.425,47.728,"Brussels Airlines","Belgium",1,1131,0,"YES","YES"
"43229","Brussels Natl","Brussels","Belgium",4.807,51.502,"Charles De Gaulle","Paris","France",2.916,49.021,"Brussels Airlines","Belgium",1,306,0,"YES","YES"
"43231","Brussels Natl","Brussels","Belgium",4.807,51.502,"Kastrup","Copenhagen","Denmark",13.093,56.029,"Brussels Airlines","Belgium",1,740,0,"YES","YES"
"43236","Brussels Natl","Brussels","Belgium",4.807,51.502,"Edinburgh","Edinburgh","United Kingdom",-2.955,56.583,"Brussels Airlines","Belgium",1,758,0,"YES","YES"
"43237","Brussels Natl","Brussels","Belgium",4.807,51.502,"Nottingham East Midlands","East Midlands","United Kingdom",-0.881,53.385,"Brussels Airlines","Belgium",1,438,0,"YES","YES"
"43239","Brussels Natl","Brussels","Belgium",4.807,51.502,"Faro","Faro","Portugal",-7.944,37.024,"Brussels Airlines","Belgium",1,1897,0,"YES","YES"
"43240","Brussels Natl","Brussels","Belgium",4.807,51.502,"Fiumicino","Rome","Italy",12.417,42.34,"Brussels Airlines","Belgium",1,1169,0,"YES","YES"
"43241","Brussels Natl","Brussels","Belgium",4.807,51.502,"Frankfurt Main","Frankfurt","Germany",8.905,50.044,"Brussels Airlines","Belgium",1,330,0,"YES","YES"
"43242","Brussels Natl","Brussels","Belgium",4.807,51.502,"Landvetter","Gothenborg","Sweden",12.466,58.104,"Brussels Airlines","Belgium",1,881,0,"YES","YES"
"43244","Brussels Natl","Brussels","Belgium",4.807,51.502,"Hannover","Hannover","Germany",10.141,52.768,"Brussels Airlines","Belgium",1,390,0,"YES","YES"
"43245","Brussels Natl","Brussels","Belgium",4.807,51.502,"Hamburg","Hamburg","Germany",10.647,54.05,"Brussels Airlines","Belgium",1,484,0,"YES","YES"
"43246","Brussels Natl","Brussels","Belgium",4.807,51.502,"Helsinki Vantaa","Helsinki","Finland",25.605,60.528,"Brussels Airlines","Belgium",1,1624,0,"YES","YES"
"43250","Brussels Natl","Brussels","Belgium",4.807,51.502,"Balice","Krakow","Poland",20.308,50.129,"Brussels Airlines","Belgium",1,1097,0,"YES","YES"
